timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn,source_record_id
2024-11-04T21:32:44Z,192.0.2.10,10.20.8.120,38123,8333,758155c9476d087efcdb9e77d82381085533eeb5fcae1ab60e915b72417fda5e,"[""bc1qs0nx5l2ana9t7wfesqhkmhmwlwpnqla3grsnh6""]","[""bc1q3fpmay5l6umtwnyzk6jfty7ptusr6y3yf85hkr""]","[""0.10966718""]","[""0.10965471""]",0.00001247,P2WPKH,AT,AS64540 Synthetic AT Transit Cooperative 1,R00006612
2024-11-04T21:33:09Z,192.0.2.35,10.20.0.95,44803,8333,9a4ebbd79270fafcdc62de9c3e38ed771cc9313ce20ac5028abb5d8c87d7a011,"[""bc1q6pacnplmamwvulhc2y2se5vyfeyggjktp05p95""]","[""bc1q9gd6222pcvcqn6qr9yf5vqv23rpc9ylpvp0npz""]","[""0.00249450""]","[""0.00248213""]",0.00001237,P2SH,VN,AS64596 Synthetic VN Transit Cooperative 1,R00006613
2024-11-04T21:33:10Z,192.0.2.6,192.0.2.247,61724,8332,7bfb5d65a7fecf6e7395532c15e2b1049033a8a4f8ff4c0f032794e54ab53f3e,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1q89aw85dlsu3w8dz2uzvwxyvf2uta67cfslmn72""]","[""0.32165224""]","[""0.32163784""]",0.00001440,P2PKH,SG,AS64531 Synthetic SG Transit Cooperative 2,R00006614
2024-11-04T21:33:13Z,192.0.2.1,192.0.2.208,29561,8333,68d322775bd331095b2e64f36314645732ff1a68a0e66f5c033845f429137571,"[""bc1qj0dtjjjrf3xpgs2f8qlwc3klvw9zmtq8esse9e""]","[""bc1q43kgdrk67yqktvxn2njet9hsfp93ex8l0qxssv""]","[""0.66880029""]","[""0.66879261""]",0.00000768,P2WPKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006615
2024-11-04T21:33:29Z,192.0.2.2,192.0.2.58,16594,8333,39c33f59b7632a8c360831abc50db9a2061de7f86c7f9be1c3112c7efc942576,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc"",""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm""]","[""bc1qrfcy0xlqcyfvgh779xgdptzjmh35375xxxj2j4""]","[""0.35942619"",""0.01710056""]","[""0.37650828""]",0.00001847,P2PKH,CO,AS64550 Synthetic CO Transit Cooperative 1,R00006616
2024-11-04T21:33:56Z,192.0.2.1,10.20.10.49,42273,8333,c64e3a9634c0e62992c64eae361f34af674f8b3b504fbef16bf4ca36fa62a07d,"[""bc1q25us5w5stkdrumsqsehrqp5jvd0wm6z55hujd2""]","[""bc1q8dj9l5dshc86ye7s0zetysfu8tkn9d6gpe780v"",""bc1qgvl4xnyp9q7we0w773plawurz2nscl399pwq36""]","[""0.06403103""]","[""0.04016510"",""0.02383020""]",0.00003573,MultiSig,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006617
2024-11-04T21:35:07Z,192.0.2.14,10.20.8.4,5467,8333,c64e3a9634c0e62992c64eae361f34af674f8b3b504fbef16bf4ca36fa62a07d,"[""bc1q25us5w5stkdrumsqsehrqp5jvd0wm6z55hujd2""]","[""bc1q8dj9l5dshc86ye7s0zetysfu8tkn9d6gpe780v"",""bc1qgvl4xnyp9q7we0w773plawurz2nscl399pwq36""]","[""0.06403103""]","[""0.04016510"",""0.02383020""]",0.00003573,MultiSig,SE,AS64589 Synthetic SE Transit Cooperative 2,R00006618
2024-11-04T21:35:11Z,192.0.2.20,198.51.100.71,52906,8332,ea6a16d3b0f2e59a575abc29c65fe6a4831f4e95d2c7cac340e5bcc680e08ae9,"[""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm""]","[""bc1q29pwkgrp206ws5c3fhjnzd6elrze0lj4ke2w0g""]","[""0.00189411""]","[""0.00188521""]",0.00000890,P2WSH,UA,AS64595 Synthetic UA Transit Cooperative 2,R00006619
2024-11-04T21:39:12Z,192.0.2.1,192.0.2.18,9512,18333,aceebc1c1947b4a819b91acef63d932d9491eb6b0e58df7779f8a7e219a8d9dc,"[""bc1qntprfztks4d6zglpuw74l73svs0hxfxj7fl4jd""]","[""bc1qercqkzrlg7prnasjcj7lgdn0sqfgrjkrrpfsm8""]","[""0.05169025""]","[""0.05167810""]",0.00001215,P2WPKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006620
2024-11-04T21:39:29Z,192.0.2.1,10.20.8.86,17186,8333,d334b9eb60c1b34dbd060dabab30e4ecfe4f125872fedec5fc23894cd007a092,"[""bc1qj0dtjjjrf3xpgs2f8qlwc3klvw9zmtq8esse9e""]","[""bc1q7fuegnzyd3pcj5h45th8p6rpec6r30t0c6zp8d"",""bc1qx5tmzufsedayfweulapuyk6kdjcd3yq5k3hmk9""]","[""0.00063781""]","[""0.00056245"",""0.00006498""]",0.00001038,P2WPKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006621
2024-11-04T21:39:54Z,192.0.2.1,10.20.1.96,38988,8333,ca1c91ca650b0179ce3fe0bed90a2fc70a915bb769475e956bce343ef8e7014a,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc"",""bc1q5v0usw3jgzpex0enm6z2v3rh06ajmfgu0cfhem""]","[""bc1qla5fl0r2lcs7xduh7daec5hxlxplwcrtpxlnxu"",""bc1qf3k2a5yc5qlshd2mdqjhttnqcgr0vpp8qr8ghs""]","[""0.01651746"",""0.00157018""]","[""0.01545661"",""0.00260956""]",0.00002147,MultiSig,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006622
2024-11-04T21:40:23Z,192.0.2.5,10.20.8.97,39349,8333,d53555bb0ebb6706c60aed72bac5239704c2376d0fadf28965c860c4984a9c0d,"[""bc1qkyzjxezajs44qn4p7r5d00k6murcg3txhs3e4a""]","[""bc1qrfyz76uhzdj0vgfcdkgzpg2guzq5vydvy5czzy"",""bc1qza4sh2p6mh5hf2lj98dr0wk5lz25d5tj92m2wh""]","[""0.05995228""]","[""0.02893044"",""0.03100971""]",0.00001213,P2WPKH,US,AS64533 Synthetic US Transit Cooperative 2,R00006623
2024-11-04T21:40:24Z,198.51.100.138,198.51.100.139,8908,18332,de55a920bb8489f52f6b754d20c073d3e6845792f40379da4e33009e60980a80,"[""bc1qex06x3qzl96x8fa2rl00v6xxhsmp48wggngg3x""]","[""bc1qqe7tv9azws536e8ejw3fprdasfjm9hxl7upj8l"",""bc1qt932k3eu67zdn5lnh4zy7n67mr5276u5yj56x3"",""bc1q3pvgusreszh4rfca8qwtnscd2c974vnxgnz2jq"",""bc1qganhufmuxmldwe52eedjj6wxr3kp7manha5zur"",""bc1q72fwastykd2ady7pk4azxgk7cgjt0f83npgtn6"",""bc1qvunc46ekqzfpqqu56q7lu9jrp6n2ws7ym82c8t"",""bc1qr80cwdecn33jv3kw2vmsclgw9wjyff6mulfc6y""]","[""19.02347485""]","[""2.78853268"",""2.94314329"",""2.73665733"",""2.61197999"",""2.69506141"",""2.75475811"",""2.49333632""]",0.00000572,P2WPKH,CN,AS64548 Synthetic CN Transit Cooperative 1,R00006624
2024-11-04T21:41:44Z,192.0.2.4,10.20.9.19,3360,8333,5299fd328c1e792551aab18bc0adf9bed9a790891ed035bc0a2099e34f0633b8,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1qhfwqwtp3486hfuhnnv8rpu63gd3722u8hwcrk9""]","[""0.15745803""]","[""0.15744757""]",0.00001046,P2PKH,SG,AS64531 Synthetic SG Transit Cooperative 2,R00006625
2024-11-04T21:43:23Z,192.0.2.1,10.20.3.184,50886,8333,3ba991a443fd09233ae45e00e137af5dc0562d6c94033c07cb4fabe4ca43b216,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1q0e3f8k2lqpe9rdwsljsektzyuwrjyhrf8h76vz"",""bc1qg7cfz47vmpxkdl8x2e4nsvwvwjmmgnuq0w5xsp""]","[""0.12683967""]","[""0.02254747"",""0.10426441""]",0.00002779,P2WPKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006626
2024-11-04T21:44:02Z,192.0.2.3,10.20.9.32,62876,8333,60779aef14d00c2074e84a18960640dd0c81ee383c6e6a135aaefe3faf9ee99f,"[""bc1q266dcljf0mud3sq6l530p0zzjwxj06jxu0t6yj"",""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm""]","[""bc1qf3k2a5yc5qlshd2mdqjhttnqcgr0vpp8qr8ghs""]","[""0.09563444"",""0.39894922""]","[""0.49454530""]",0.00003836,P2PKH,IT,AS64571 Synthetic IT Transit Cooperative 2,R00006627
2024-11-04T21:45:55Z,192.0.2.1,203.0.113.242,58184,8333,5bcad31f68876f3eb1368561e2e1ce517875a5e9f68a33ecb70f3b59dc7bfffa,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1qehtn0znggdyf43y24u4muvfdpdzxhsr2n9wfx0""]","[""0.06315713""]","[""0.06313026""]",0.00002687,MultiSig,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006628
2024-11-04T21:46:29Z,192.0.2.1,10.20.11.76,24498,8333,3e6aea38d80a5970ae7f64f7c1c5cf925de1f71f665c85f84bb53be9a6ad04a3,"[""bc1q25us5w5stkdrumsqsehrqp5jvd0wm6z55hujd2""]","[""bc1q59mxh39vknlu5emeedwc63qzysgvxuy98knlmn""]","[""0.18079385""]","[""0.18076917""]",0.00002468,P2WPKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006629
2024-11-04T21:47:10Z,192.0.2.2,10.20.9.214,53844,8333,a535da792521b6d8584a2896f01d5b71a468bea9afbc459b4f978c30c0563b1c,"[""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm""]","[""bc1q3jcs0d3trq2usxn2kmlewaf4yytcv9ucpp5cvv"",""bc1q3c0nsfkletz0wq4dvucw5hpa7xhm2ntl37n54w""]","[""0.26963570""]","[""0.22934123"",""0.04026002""]",0.00003445,P2WPKH,CO,AS64550 Synthetic CO Transit Cooperative 1,R00006630
2024-11-04T21:47:57Z,192.0.2.3,10.20.5.118,44112,8333,2aefbb77a2f0736f8753f3ea6b6110cd38d6b52eba59cc368b27f9617f9aed64,"[""bc1qs0nx5l2ana9t7wfesqhkmhmwlwpnqla3grsnh6""]","[""bc1qc8p79mq8ngufzsclswd05k7nwh7500cjxxvtut""]","[""0.01434950""]","[""0.01432441""]",0.00002509,P2WPKH,IT,AS64571 Synthetic IT Transit Cooperative 2,R00006631
2024-11-04T21:48:06Z,192.0.2.4,198.51.100.28,28189,8333,bbf581fcff5801f99e11b808b147a59535ef0e0b098230845ecac42b7e4ade41,"[""bc1qntprfztks4d6zglpuw74l73svs0hxfxj7fl4jd""]","[""bc1qejn7v0ugau6vmzcnn4rr3z40nuwd3zd685w70m""]","[""0.06465265""]","[""0.06462639""]",0.00002626,P2PKH,SG,AS64531 Synthetic SG Transit Cooperative 2,R00006632
2024-11-04T21:48:21Z,192.0.2.2,198.51.100.63,26710,8333,3ca0c9f5473656daa4afcbb7279804986ef75ebcd8a622120a2f604bf1f41587,"[""bc1qj0dtjjjrf3xpgs2f8qlwc3klvw9zmtq8esse9e""]","[""bc1q8nr3y3yclqe0xupvmy67p7dswktxpmyjg9kgsz""]","[""0.00050000""]","[""0.00048313""]",0.00001687,P2WSH,CO,AS64550 Synthetic CO Transit Cooperative 1,R00006633
2024-11-04T21:48:51Z,192.0.2.19,10.20.10.209,48648,8333,034936221c78179678f8b1e4637de6de2032c88ee4ec86eddc89db2e86ee34de,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1qkugn66hvmeuz2hhp2gm0zcje5u2w8e0jrp9vc5""]","[""0.01290581""]","[""0.01289396""]",0.00001185,P2PKH,US,AS64533 Synthetic US Transit Cooperative 2,R00006634
2024-11-04T21:50:37Z,192.0.2.6,203.0.113.112,58453,8333,b61a3cefb338519ed459d2725d21aafd79dd88b38ab76ea7b4e2cc7e9b6c6de4,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1qrupsk5ecyxy6402rsad7tvt3pa90chme746jjh""]","[""0.00564952""]","[""0.00564506""]",0.00000446,P2TR,SG,AS64531 Synthetic SG Transit Cooperative 2,R00006635
2024-11-04T21:50:54Z,192.0.2.1,10.20.3.43,1483,8333,cb9f1f61bf26e142640a348b47fe3369f063641209004f0ec071e70e7936f2b3,"[""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm""]","[""bc1qpm5u88drqaue824as55fxrrq9jujcxq6nfmjup""]","[""0.53839837""]","[""0.53839259""]",0.00000578,P2WSH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006636
2024-11-04T21:52:19Z,192.0.2.4,10.20.5.155,64837,18333,04aea4fd9e89994768b79ec606488bf76003cb2e5c0f9f054dc7d17b5f1dfc09,"[""bc1q5xy4pwehnwganzhlhfru0jeygqj0w62xlsyyps""]","[""bc1qk4mx6rhcjah939fpjvakp0n4k8l8emsgywkpel""]","[""0.00063951""]","[""0.00062644""]",0.00001307,MultiSig,SG,AS64531 Synthetic SG Transit Cooperative 2,R00006637
2024-11-04T21:53:32Z,10.20.11.8,10.20.7.205,16056,8333,95aa7c9383d625ec1fa934e15db78e1cda76a288025f4c965b32e2aaa0955014,"[""bc1q6uvyyhmru5yqhfsnwfl4me6yy6yze2jgvp20cv""]","[""bc1qqe7tv9azws536e8ejw3fprdasfjm9hxl7upj8l"",""bc1qt932k3eu67zdn5lnh4zy7n67mr5276u5yj56x3"",""bc1q3pvgusreszh4rfca8qwtnscd2c974vnxgnz2jq"",""bc1qganhufmuxmldwe52eedjj6wxr3kp7manha5zur"",""bc1q72fwastykd2ady7pk4azxgk7cgjt0f83npgtn6"",""bc1qvunc46ekqzfpqqu56q7lu9jrp6n2ws7ym82c8t"",""bc1qr80cwdecn33jv3kw2vmsclgw9wjyff6mulfc6y""]","[""19.19274438""]","[""2.68366018"",""2.66964650"",""2.49006217"",""2.73007592"",""2.92814008"",""2.98087248"",""2.71026715""]",0.00001990,P2WPKH,FI,AS64559 Synthetic FI Transit Cooperative 2,R00006638
2024-11-04T21:53:52Z,192.0.2.1,10.20.5.174,17571,18333,c625147142629aff1c889c04412e79af26d52fd567f5048db5a2b736af962bdd,"[""bc1qa33kudv58gp2hk4ypxa4dlkkgvlr4ke80y9spc""]","[""bc1q4cswnfcgqlmg05ymxfmp0kp3lhygnu5mh0tdyy"",""bc1q8pr0mg3xewetyk55qza4jcmhjupq5q356klj6a""]","[""0.58311226""]","[""0.56457722"",""0.01851041""]",0.00002463,P2WPKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006639
2024-11-04T21:53:59Z,192.0.2.1,10.20.2.145,5965,8333,9de1ba831fc3e0f235f2aff42cde165282b941b42808327496d4ac07fc24f5f4,"[""bc1qy5lz3zme47h0nkl93et6wj2er7fs6n6hl4wdvc""]","[""bc1q8plmlscghgs3sktv5m49klaqt7a0676yjkmjcl"",""bc1qfet82qwarw9qg0ws0z09h7m2sd247ys08q5dzl""]","[""0.04928883""]","[""0.00896001"",""0.04030003""]",0.00002879,P2TR,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006640
2024-11-04T21:55:02Z,192.0.2.3,10.20.7.39,46763,8333,9ce9c7aed965a566611b623a017df112cec0fa77c8df01c9cf9cd70deb1fc621,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1qpwkethrgk5pklh20uk3snuwfn86rr332ur6dny""]","[""0.80021022""]","[""0.80019737""]",0.00001285,P2WSH,IT,AS64571 Synthetic IT Transit Cooperative 2,R00006641
2024-11-04T21:56:03Z,192.0.2.3,10.20.0.85,46518,8332,0d838b2ab203e84bb162f33f7146f3349b1382a046e72dc47de6a786f8c090da,"[""bc1q0ajx3ywjgzf9gflm8s350q7dgqcdswznwm7nhr""]","[""bc1q9tj3mydw08sdcnr4utewlysca6xu4pretzk236"",""bc1qc8p79mq8ngufzsclswd05k7nwh7500cjxxvtut""]","[""0.13128063""]","[""0.01309890"",""0.11815239""]",0.00002934,P2WPKH,IT,AS64571 Synthetic IT Transit Cooperative 2,R00006642
2024-11-04T21:56:20Z,192.0.2.17,10.20.10.201,48775,8333,5f3ced936e3f86c50f4fac69dc05abd5afa45316a8d0a3780743683500802bec,"[""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm""]","[""bc1qntprfztks4d6zglpuw74l73svs0hxfxj7fl4jd"",""bc1qtmlgzzrw35tpcd2m5x5y0ecl3ar3w7gtafjhc8""]","[""0.44932985""]","[""0.26142149"",""0.18788401""]",0.00002435,P2PKH,CL,AS64547 Synthetic CL Transit Cooperative 2,R00006643
2024-11-04T21:57:39Z,192.0.2.5,203.0.113.182,19606,8332,da116205d0f63ecc2d5ba701ca9d27c229e58d82464422b86ce2aefa139853cb,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1q6pacnplmamwvulhc2y2se5vyfeyggjktp05p95""]","[""0.01235619""]","[""0.01233677""]",0.00001942,P2WPKH,US,AS64533 Synthetic US Transit Cooperative 2,R00006644
2024-11-04T21:58:03Z,192.0.2.1,10.20.3.165,2329,18333,9d6336f56e0f633ed7daa2aff711b43d8ce44b16bfe33bd35db7ba976dec2d36,"[""bc1qercqkzrlg7prnasjcj7lgdn0sqfgrjkrrpfsm8""]","[""bc1qqa29yt5wyehqtn9vdsxcqknfumg2cg8d372ny0"",""bc1q0ajx3ywjgzf9gflm8s350q7dgqcdswznwm7nhr""]","[""0.03790199""]","[""0.02875018"",""0.00913426""]",0.00001755,P2WPKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006645
2024-11-04T21:59:31Z,192.0.2.2,10.20.4.139,59492,8333,d07796aa0ae465db9480859a36e9aa2da1e660bb568776bfdbcab0bf931eb92c,"[""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm""]","[""bc1qh6x6mx88reny357afamxmchvt2mgryf34ky8zu""]","[""0.00498211""]","[""0.00497199""]",0.00001012,P2SH,CO,AS64550 Synthetic CO Transit Cooperative 1,R00006646
2024-11-04T22:01:25Z,10.20.7.106,10.20.11.8,23820,8333,8ce4dc0cfb0727c4522a56a63955f7b877da01a607f8ad0633e5252c0d1ac8e5,"[""bc1qjxk2ew5apgl9kzz22pujvkmryejrdq8wvty7nw""]","[""bc1qqe7tv9azws536e8ejw3fprdasfjm9hxl7upj8l"",""bc1qt932k3eu67zdn5lnh4zy7n67mr5276u5yj56x3"",""bc1q3pvgusreszh4rfca8qwtnscd2c974vnxgnz2jq"",""bc1qganhufmuxmldwe52eedjj6wxr3kp7manha5zur"",""bc1q72fwastykd2ady7pk4azxgk7cgjt0f83npgtn6"",""bc1qvunc46ekqzfpqqu56q7lu9jrp6n2ws7ym82c8t"",""bc1qr80cwdecn33jv3kw2vmsclgw9wjyff6mulfc6y""]","[""19.57937753""]","[""2.66265864"",""2.98585826"",""2.86404271"",""2.87238791"",""2.86494481"",""2.83884529"",""2.49062449""]",0.00001542,P2WPKH,KE,AS64599 Synthetic KE Transit Cooperative 2,R00006647
2024-11-04T22:01:57Z,192.0.2.7,10.20.7.41,13004,8332,52770c4e3943a7e42404cf13410e5819346cc5de532e92ebd7e7faabcf11097e,"[""bc1qj0dtjjjrf3xpgs2f8qlwc3klvw9zmtq8esse9e""]","[""bc1qxyutdngxll9f0cdtht8j4pgdx5d5qy4mfwrf5m"",""bc1qq93rzkws3zyahw8dyt3whg2ys4r4t6uk7j6zck"",""bc1qkk59w4sx94hu6k8jqa7vm68c68tg2ccl2v34jz""]","[""0.00051785""]","[""0.00016612"",""0.00015627"",""0.00018253""]",0.00001293,P2TR,RO,AS64587 Synthetic RO Transit Cooperative 2,R00006648
2024-11-04T22:03:21Z,192.0.2.1,10.20.5.82,15132,8333,70fd958498139a1e6845fd4fc260c5105ed9645f43990e900ae39f35acebf6d0,"[""bc1qntprfztks4d6zglpuw74l73svs0hxfxj7fl4jd""]","[""bc1qkj97lk8hrqfpdr8r6t427pfj6v0cqfetfkpzjk""]","[""0.26737498""]","[""0.26736707""]",0.00000791,P2TR,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006649
2024-11-04T22:03:40Z,192.0.2.4,203.0.113.253,61896,8332,79331c33873f2155b780b82c25250411d1374210eb3d8d7b449b3cb850bc11d7,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1q59p365epms3rf8nkmasphvyp2y5p6zwtu8t06c""]","[""0.04300020""]","[""0.04298339""]",0.00001681,P2WPKH,SG,AS64531 Synthetic SG Transit Cooperative 2,R00006650
2024-11-04T22:03:51Z,192.0.2.3,10.20.2.247,22713,18333,21d73e410e80e73a4df6cc0f8fc277c70cccb76ab6a613a69e3b140a0975f8e0,"[""bc1q89u8cht3643u7aqs2ta96tcdkzztaqsuuhnvcv""]","[""bc1q44k4sxmyz6yhrrljfejh3qfqpeq6rt9vlfrg70"",""bc1qgd6xwrvjkje4ytxmj6vk4xv5p55ujz0x4re8h2""]","[""1.14012091""]","[""0.34714880"",""0.79295948""]",0.00001263,P2WPKH,IT,AS64571 Synthetic IT Transit Cooperative 2,R00006651
2024-11-04T22:07:27Z,192.0.2.1,10.20.8.234,35498,18333,217dcd6c9a4dfbd1c9c6298907b3865514599960021e336156fe27195d1a0d62,"[""bc1qercqkzrlg7prnasjcj7lgdn0sqfgrjkrrpfsm8"",""bc1qj0dtjjjrf3xpgs2f8qlwc3klvw9zmtq8esse9e""]","[""bc1qglpjs7a89rw6j434xl3fs858gjt0f03u8sq4s6"",""bc1ql0ngj3zppfnje9kcd00gyz0mxswhd75qq3tkx7""]","[""0.00731168"",""0.01688294""]","[""0.02341191"",""0.00075333""]",0.00002938,P2WPKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006652
2024-11-04T22:08:12Z,192.0.2.2,192.0.2.48,64841,8333,d90560559de2bb1d6eb7f83e507e74e7a8bdff7d47a6de837d3209a34fe8ed8c,"[""bc1qk4mx6rhcjah939fpjvakp0n4k8l8emsgywkpel""]","[""bc1q25us5w5stkdrumsqsehrqp5jvd0wm6z55hujd2""]","[""1.88626441""]","[""1.88625065""]",0.00001376,P2WPKH,CO,AS64550 Synthetic CO Transit Cooperative 1,R00006653
2024-11-04T22:11:01Z,192.0.2.3,10.20.10.19,2062,8333,85e52923da7b352f5bc56fe40c49a0d1e56d5b012bdbd9aaa2a3c999ac72e7d7,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1qhxplr5vzc0edvlhdzuw6mvras8675qw0uy84ne""]","[""0.01790253""]","[""0.01788243""]",0.00002010,P2WPKH,IT,AS64571 Synthetic IT Transit Cooperative 2,R00006654
2024-11-04T22:12:12Z,192.0.2.2,10.20.9.38,6292,8333,d7452778cbfae4174e2c252850a9085980f45eff2d37445db104148994575a78,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1qvxvec0g5clzwt2kjpwmzgv537ek4wnxlyt3tdn"",""bc1q4zzrvrkuff9k4k8r4qpcqvynuarnw3nljl5q6m""]","[""0.08914799""]","[""0.02184454"",""0.06728429""]",0.00001916,P2WPKH,CO,AS64550 Synthetic CO Transit Cooperative 1,R00006655
2024-11-04T22:12:16Z,192.0.2.2,10.20.4.117,36911,8333,b7156af4a7bddd6ee1a57ce48fdc712e76104e92bb89715d56172305c903855b,"[""bc1qvxvec0g5clzwt2kjpwmzgv537ek4wnxlyt3tdn""]","[""bc1qzyntaj6nufsl0ve0f027zwxe8ax69xzg5k03yw""]","[""0.02135265""]","[""0.02134564""]",0.00000701,P2TR,CO,AS64550 Synthetic CO Transit Cooperative 1,R00006656
2024-11-04T22:13:10Z,192.0.2.2,192.0.2.9,40067,8333,9ab07562756de85c0bdc08e4ff3ea25f061284768cc4b04b09333d3fc65e873e,"[""bc1qs0nx5l2ana9t7wfesqhkmhmwlwpnqla3grsnh6""]","[""bc1qk5dj6p40lkjd03qlz2djwy9menxry6apyfhrpg""]","[""0.34510290""]","[""0.34508911""]",0.00001379,P2PKH,CO,AS64550 Synthetic CO Transit Cooperative 1,R00006657
2024-11-04T22:14:14Z,192.0.2.1,10.20.5.169,57845,8333,30bd8e934ec406bb755917b2c541fd9d5d1a68725b6ad1a59b0efed74b482f56,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1qpv38sd8t5g65kut677jswdlq86p6502wf9fcde""]","[""0.00080184""]","[""0.00077664""]",0.00002520,P2PKH,MX,AS64574 Synthetic MX Transit Cooperative 1,R00006658
2024-11-04T22:15:45Z,198.51.100.138,10.20.6.18,62362,8333,efe350f6ea46ca454c9b5085f2fc28eb8e08d5f0dbbe94d7726cc8315bd2a4cb,"[""bc1q8e3rlg9gt84f0ehhl6nkgv9zd3qrdy46837pvc""]","[""bc1qqe7tv9azws536e8ejw3fprdasfjm9hxl7upj8l"",""bc1qt932k3eu67zdn5lnh4zy7n67mr5276u5yj56x3"",""bc1q3pvgusreszh4rfca8qwtnscd2c974vnxgnz2jq"",""bc1qganhufmuxmldwe52eedjj6wxr3kp7manha5zur"",""bc1q72fwastykd2ady7pk4azxgk7cgjt0f83npgtn6"",""bc1qvunc46ekqzfpqqu56q7lu9jrp6n2ws7ym82c8t"",""bc1qr80cwdecn33jv3kw2vmsclgw9wjyff6mulfc6y""]","[""19.18056075""]","[""2.81607530"",""2.88575752"",""2.51592959"",""2.75483810"",""2.98270346"",""2.55806434"",""2.66717862""]",0.00001382,P2WPKH,CN,AS64548 Synthetic CN Transit Cooperative 1,R00006659
2024-11-04T22:16:12Z,192.0.2.8,10.20.2.46,50706,8333,887ab50cfc90e5e96197b5dbd3dcefeb1773cbc4bcb1bc22ab35432b9f12f9d6,"[""bc1q676wnpn0lr2tuymzsp39yat9gz22hhpc9509fm""]","[""bc1qlcr3yqcj6pq3sml0fytnc5m6eyqdqpsdqug3au""]","[""0.28557959""]","[""0.28557206""]",0.00000753,P2WPKH,JP,AS64527 Synthetic JP Transit Cooperative 2,R00006660
2024-11-04T22:16:48Z,10.20.1.33,10.20.1.34,39877,8333,2364ecf81fb7769cfea78eb2dcdb55265a960d52c1ddc2fc284abe1c0128944b,"[""bc1qehfdrfwprzwj57m7tudfehy55zz0e9zv9pey25"",""bc1qe94pp4anjnakuj7pymvh6tghausnwez003t69k""]","[""bc1qarkxmwa37364mrgcqh9khcjgms6uwscue6eutd""]","[""18.71745469"",""2.32434240""]","[""21.04178502""]",0.00001207,P2WPKH,NL,AS64528 Synthetic NL Transit Cooperative 1,R00006661
2024-11-04T22:17:44Z,192.0.2.2,10.20.6.116,56540,8333,df9e23656e6e2b3382e28c955c5737eadba1c590c2e52c30e0840737130625fd,"[""bc1q7gwx8sgywzdzydhkn3v9vvglu7048huqecn6zc""]","[""bc1q5e5d92m5c277j9cq90cd5hwsanmsa9w6agzk7l""]","[""0.17344841""]","[""0.17342168""]",0.00002673,P2WPKH,CO,AS64550 Synthetic CO Transit Cooperative 1,R00006662
